ID;Address;Longitude;Latitude;Point;State;Source_date;Color
PA_0709;295 Rue de Belleville, 75019 Paris;2.4023383747010274;48.8761608873476;20;Détruit !;avril 2015 (spott);black
PA_0716;11 Rue des Lilas, 93100 Montreuil;2.4304152020115395;48.86961885837974;50;Détruit !;juillet 2015 (spott);black
PA_0721;47 Rue de l'Ourcq, 75019 Paris;2.38226489196174;48.89051070766817;30;Détruit !;juillet 2015 (spott);black
PA_0725;7 rue de Dunkarque;2.357742;48.879386;30;Détruit !;juin 2020 (report);black
PA_0729;cour du Havre;2.326082;48.87584;20;Non visible;août 2021 (report);grey
PA_0739;120 rue de Ménilmontant;2.394924;48.869942;20;Détruit !;septembre 2021 (report);black
PA_0743;45 rue du Faubourg du Temple;2.36897;48.869494;50;Détruit !;avril 2015 (spott);black
PA_0745;47 Rue de l'Ermitage, 75020 Paris;2.3917836410734217;48.87125160344574;20;Détruit !;avril 2015 (spott);black
PA_0746;79 rue Charlot;2.364217;48.86436;50;Détruit !;février 2020 (report);black
PA_0747;librairie Mazarine;2.338092;48.853989;20;OK;juillet 2020 (report);blue
PA_0749;face au conservatoire de Montreuil;2.436125;48.85901;10;OK;juillet 2015 (spott);blue
PA_0750;4 rue du Sergent Bobillot;2.434642;48.857381;30;OK;mars 2019 (report);blue
PA_0751;11 rue Girardot;2.439718;48.860505;30;Détruit !;mai 2019 (report);black
PA_0752;14 boulevard Edouard Branly;2.440929;48.876096;20;OK;juillet 2016 (spott);blue
PA_0757;place Marcel Sembat;2.24399;48.83374;20;OK;mai 2015 (spott);blue
PA_0758;44 quai du Point du Jour;2.257281;48.830897;50;OK;juillet 2016 (spott);blue
PA_0759;Sur un poteau à côté de l'entrée Canal, au coin de l'immeuble, vers la direction Île Saint-Germain;2.25653;48.83038;10;OK;février 2021 (report);blue
PA_0760;A gauche du tunnel sous le périph;2.2622787;48.8349401;20;OK;juillet 2020 (Instagram);blue
PA_0763;A3/Boulevard Edouard Branly;2.441232;48.875949;50;Détruit !;novembre 2021 (report);black
PA_0767;0 rue du Fer à  Moulin;2.356229;48.839616;50;Détruit !;janvier 2022 (report);black
PA_0768;42 boulevard Diderot;2.378005;48.846213;10;Détruit !;octobre 2022;black
PA_0773;Av. Franklin Delano Roosevelt, 75008 Paris;2.312789484481882;48.86688408402882;20;Détruit !;juillet 2019 (report);black
PA_0775;4 place des Victoires;2.340667;48.865825;20;OK;novembre 2022 (report);blue
PA_0777;4 Rue Tiquetonne, 75002 Paris;2.3498393692457165;48.86440816168863;30;Détruit !;avril 2015 (spott);black
PA_0778;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3740080169398587;48.82023680352402;20;OK;octobre 2020;blue
PA_0779;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374128149823752;48.820276762894245;20;OK;octobre 2020;blue
PA_0782;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3740177176704096;48.8201586072411;20;OK;octobre 2020;blue
PA_0783;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374158518665921;48.820205869535776;20;Détruit !;novembre 2021;black
PA_0784;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374470489503253;48.82033311395101;20;OK;octobre 2020;blue
PA_0786;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3746002472834307;48.82033129617587;20;OK;octobre 2020;blue
PA_0787;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374492575933921;48.82028585177631;20;Détruit !;mars 2021 (report);black
PA_0788;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.3750198894661305;48.8204585402755;20;OK;septembre 2018 (spott);blue
PA_0789;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374589204068096;48.82037310498713;20;OK;octobre 2020;blue
PA_0790;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374903935705121;48.820425820395016;20;Détruit !;avril 2021 (report);black
PA_0791;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374981238212461;48.8205494287203;20;OK;octobre 2020;blue
PA_0792;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374851480432284;48.8205148911307;20;OK;octobre 2020;blue
PA_0793;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375285974504149;48.820626087450286;20;OK;octobre 2020;blue
PA_0794;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375416791186413;48.82067212356799;20;OK;octobre 2020;blue
PA_0799;Men Ready-To-Wear, 40 Boulevard Haussmann Galeries Lafayette, 75009 Paris;2.330225202777162;48.87366890112291;10;Détruit !;juillet 2015 (spott);black
PA_0801;maison de Serge Gainsbourg;2.33175;48.85719;20;Détruit !;octobre 2019 (report);black
PA_0804;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375337850085047;48.82055926075255;20;OK;octobre 2020;blue
PA_0805;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.375466411307272;48.82059341663141;20;OK;octobre 2020;blue
PA_0806;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.374741048278941;48.82041491376346;20;Détruit !;avril 2015 (spott);black
PA_0807;alignés sur le périph à côté de Porte d'Ivry, flashable en face depuis la Rue André Voguet;2.37518277689231;48.82053125104454;20;Détruit !;avril 2015 (spott);black
PA_0808;Pl. de l'Alma, 75008 Paris;2.30231903957159;48.86472162911864;20;Détruit !;octobre 2022;black
PA_0811;Est de la fontaine de Montreuil;2.383073;48.850359;10;Détruit !;juillet 2022;black
PA_0819;2 rue Bailleul;2.34241;48.860951;30;Détruit !;janvier 2021 (report);black
PA_0825;186 rue de Paris;2.423043;48.855796;20;OK;mai 2021 (Instagram);blue
PA_0826;22 rue Denoyez;2.378194;48.872319;30;Détruit !;mai 2020 (report);black
PA_0828;38 rue de Terre Neuve;2.399058;48.854764;50;Détruit !;août 2017 (report);black
PA_0833;dans l'Abribus;2.399298;48.857411;20;OK;avril 2015 (spott);blue
PA_0851;14 Bis rue de la Grande Chaumière;2.330338;48.842183;10;OK;septembre 2018 (report);blue
PA_0863;statue derrière le stade Charlety;2.347442;48.816734;20;OK;septembre 2018 (spott);blue
PA_0875;2 rue des Peupliers;2.353816;48.825452;30;OK;septembre 2017 (report);blue
PA_0877;146 rue de Paris;2.424849;48.856137;50;Détruit !;juin 2020 (report);black
PA_0884;205 rue La Fayette;2.365937;48.88157;20;Détruit !;septembre 2018 (spott);black
PA_0889;34 rue Mathis;2.373707;48.89116;20;OK;août 2018 (report);blue
PA_0891;59 rue Legendre;2.317294;48.886024;30;Détruit !;août 2022;black
PA_0892;7 avenue Myron Herrick;2.309874;48.873719;50;Détruit !;juillet 2017 (Instagram);black
PA_0895;place Auguste Baron;2.387233;48.900435;50;OK;juillet 2015 (spott);blue
PA_0896;23 avenue du Docteur Lannelongue;2.3294;48.81901;30;Détruit !;mai 2020;black
PA_0897;1 boulevard Gabriel Péri;2.295427;48.819408;10;OK;avril 2021 (report);blue
PA_0898;19 Rue du Gouverneur Général Éboué, 92130 Issy-les-Moulineaux;2.2717325072271057;48.826835714137495;10;Détruit !;septembre 2022;black
PA_0899;(détruit);2.2779566;48.8518117;30;Détruit !;mai 2015 (spott);black
PA_0902;17 rue de Cambronne;2.301983;48.846342;20;Détruit !;juillet 2022;black
PA_0904;23 rue d'Aligre;2.37878;48.849948;30;Détruit !;octobre 2019 (report);black
PA_0905;Pl Skanderbeg, sur un coin du pont aérien au-dessus du périph;2.371802;48.90051;30;OK;mai 2020;blue
PA_0906;9 rue de la Goutte d'Or;2.354615;48.885039;30;Détruit !;janvier 2022 (report);black
PA_0907;Unknown;2.3585438;48.8996693;30;Détruit !;août 2021 (report);black
PA_0908;10 cité Beauharnais;2.38963;48.853621;30;Un peu dégradé;février 2020 (report);green
PA_0909;Sous le périph, derrière un poteau;2.39678;48.88866;30;OK;janvier 2020 (spott);blue
PA_0910;72 avenue Jean Jaurès;2.391909;48.903461;20;Dégradé;mars 2019 (report);orange
PA_0911;7Z place Auguste Baron;2.38639;48.90018;30;Détruit !;avril 2021 (report);black
PA_0912;pont de Soissons;2.357463;48.915428;30;OK;juillet 2015 (spott);blue
PA_0913;42 avenue Michelet;2.34409;48.910287;20;OK;mai 2019 (report);blue
PA_0914;103,5 rue Baudin;2.292583;48.900339;30;Un peu dégradé;juin 2019 (report);green
PA_0915;69 rue Anatole France;2.285538;48.891474;10;OK;juin 2019 (report);blue
PA_0916;2 rue de Fourcroy;2.295;48.87987;20;Détruit !;août 2022;black
PA_0920;41 boulevard Edouard Branly;2.440717;48.875313;30;Dégradé;mars 2021 (report);orange
PA_0925;17 boulevard Morland;2.362963;48.850165;10;Détruit !;septembre 2022;black
PA_0927;2-8 Pass. Saint-Sébastien, 75011 Paris;2.367787073387742;48.86129795754647;20;Détruit !;avril 2015 (spott);black
PA_0928;Unknown;2.4347141;48.8482505;30;OK;mai 2021 (Live FlashInvaders);blue
PA_0929;1 rue du Général Leclerc;2.360387;48.815316;30;OK;mars 2019 (spott);blue
PA_0933;11ter rue d'Alésia;2.336602;48.827162;30;OK;mars 2019 (report);blue
PA_0934;76 rue de Vouillé;2.310077;48.833181;50;Un peu dégradé;octobre 2020 (report);green
PA_0936;boulevard de l'Hôpital sous le métro;2.363471;48.841776;50;Détruit !;octobre 2022;black
PA_0937;face au 80 boulevard Auguste Blanqui;2.346681;48.830319;30;OK;mai 2019 (report);blue
PA_0938;face au 91 boulevard Auguste Blanqui;2.346628;48.830237;30;OK;mai 2019 (report);blue
PA_0939;métro Denfert-Rochereau;2.33202;48.834147;30;Détruit !;septembre 2022;black
PA_0940;rue des Artistes;2.33475;48.82738;10;OK;mars 2019 (report);blue
PA_0942;2 passage Foubert;2.352675;48.825857;20;OK;septembre 2017 (spott);blue
PA_0943;entrée des Frigos;2.37904;48.831301;20;OK;juillet 2019 (report);blue
PA_0954;6 Rue Charles-François Dupuis, 75003 Paris;2.363080115228454;48.8651489618271;30;Détruit !;avril 2015 (spott);black
PA_0962;métro Porte des Lilas;2.406605;48.876826;20;OK;juin 2018 (spott);blue
PA_0964;3 Rue des Haudriettes, 75003 Paris;2.357947687770865;48.86125220423581;30;Détruit !;septembre 2020;black
PA_0965;statue de Paris du pont du Carrousel;2.332779;48.858728;30;Détruit !;août 2022;black
PA_0969;Statue de la Liberté;2.27966;48.849996;30;Détruit !;mai 2021 (report);black
PA_0971;1 rue du Saint-Gothard;2.334976;48.830178;20;Très dégradé;octobre 2020 (report);red
PA_0972;22 rue Bernard Lecache;2.415351;48.846276;50;OK;septembre 2019 (report);blue
PA_0982;91 Rue de Reuilly, 75012 Paris;2.3901088966935213;48.84458088638742;30;Détruit !;avril 2015 (spott);black
PA_0983;rue Mondoville;2.406642;48.865966;20;OK;juin 2016 (spott);blue
PA_0984;1 place Rhin et Danube;2.392771;48.882183;20;Détruit !;décembre 2021 (report);black
PA_0985;52 boulevard Sérurier;2.399501;48.879782;30;Dégradé;février 2019 (report);orange
PA_0989;2 rue de l'Évangile;2.361296;48.89142;30;OK;avril 2019 (spott);blue
PA_0992;11 Rue Béranger, 75003 Paris;2.363130816670369;48.865641360835006;30;Détruit !;février 2018 (Instagram);black
PA_0993;entrée du périphérique porte des Lilas;2.408995;48.876705;30;OK;juillet 2020 (report);blue
PA_0994;0 boulevard Duaumont;2.310692;48.896963;30;Un peu dégradé;mars 2021 (report);green
PA_1000;dans le hall de la Générale;2.379518;48.859588;100;Détruit !;juillet 2020 (report);black
PA_1002;bretelle d'autoroute A86/N406, face au Castorama de Créteil;2.4408;48.77895;20;OK;août 2019 (report);blue
PA_1003;Unknown;2.3009126;48.878852;50;Détruit !;septembre 2021 (report);black
PA_1017;86 rue de la Villette;2.388289;48.878821;50;Détruit !;mai 2021 (report);black
PA_1018;place Paul Eluard;2.360135;48.889951;30;OK;mai 2019 (report);blue
PA_1020;86 rue Championnet;2.343033;48.895858;50;OK;octobre 2021 (report);blue
PA_1021;1 impasse Robert;2.338842;48.895526;30;OK;septembre 2018 (spott);blue
PA_1026;52 Grande Rue Charles-de-Gaulle;2.521098;48.837786;20;OK;août 2019 (spott);blue
PA_1029;105 Rue du Faubourg du Temple, 75010 Paris;2.3738695839338573;48.87097452104727;50;Détruit !;avril 2015 (spott);black
PA_1031;face à  un entrepôt abandonné;2.38924;48.90066;50;OK;juillet 2015 (spott);blue
PA_1035;14 rue Jean-Baptiste Berlier;2.383472;48.825751;20;Détruit !;mars 2019 (report);black
PA_1036;144 boulevard Masséna;2.361984;48.819469;20;Détruit !;mai 2021 (report);black
PA_1037;84 avenue d'Italie;2.357178;48.825982;10;Très dégradé;mars 2021;red
PA_1041;rond-point d'Espagne;2.375199;48.754462;20;OK;octobre 2019 (report);blue
PA_1042;A86 côté cimetière nouveau de Vitry;2.403205;48.773999;50;OK;août 2019 (spott);blue
PA_1043;A86 côté cimetière communal de Choisy;2.403313;48.773718;50;OK;novembre 2019 (report);blue
PA_1044;échangeur porte d'Italie;2.35889;48.816089;30;OK;novembre 2019 (report);blue
PA_1048;Autoroute du Soleil;2.34389;48.765394;30;OK;août 2019 (spott);blue
PA_1052;rue du Chevalier de la Barre;2.347243;48.887431;20;OK;décembre 2018 (spott);blue
PA_1055;bretelle de sortie de l'autoroute de l'Est;2.466303;48.82677;100;OK;août 2019 (spott);blue
PA_1061;29 rue ramey;2.34657;48.888662;50;OK;décembre 2018 (spott);blue
PA_1063;28 rue des Archives;2.355071;48.858213;30;Non visible;janvier 2021 (report);grey
PA_1066;McDo de la porte de Bagnolet;2.408417;48.864658;30;OK;mars 2017 (spott);blue
PA_1078;99 rue de Réaumur;2.345456;48.867695;30;Détruit !;septembre 2020;black
PA_1079;Le centvingtsept by Pixelis, 127 Av. Ledru Rollin, 75011 Paris;2.37760923650984;48.85439309945443;20;Détruit !;février 2019 (report);black
PA_1089;79 rue de la Boétie;2.308972;48.872053;100;Détruit !;décembre 2019 (report);black
PA_1093;Cité de la Mode et du Design;2.369772;48.840818;30;OK;octobre 2018 (spott);blue
PA_1095;18ter rue Jaucourt;2.395058;48.847363;30;Détruit !;février 2022 (report);black
PA_1096;18 rue des Lilas ou presque;2.43046;48.869639;50;Un peu dégradé;novembre 2021 (report);green
PA_1097;20 rue du Louvre;2.34125;48.861527;100;Détruit !;août 2017 (Instagram);black
PA_1106;1 rue Ferdinand Flocon;2.345418;48.890901;20;OK;mai 2019 (report);blue
PA_1110;direction de la Voirie et des Déplacements;2.413853;48.845788;50;OK;juillet 2019 (report);blue
PA_1113;6 place de Stalingrad;2.239863;48.882934;30;Détruit !;juin 2019 (report);black
PA_1117;Terminal 2D Porte 6;2.567216;49.00441;30;Détruit !;octobre 2022 (report);black
PA_1118;boulevard Gabriel Péri sous le périph';2.477093;48.877504;30;OK;juillet 2015 (spott);blue
PA_1119;29 avenue de la République;2.415945;48.862546;30;OK;juin 2019 (Instagram);blue
PA_1122;avenue Corentin Cariou;2.384498;48.89626;100;OK;juillet 2016 (spott);blue
PA_1123;1 rue Santos-Dumont;2.305686;48.834196;50;OK;avril 2015 (spott);blue
PA_1131;est de la Fontaine au Lions;2.395918;48.839617;20;Détruit !;octobre 2020 (report);black
PA_1137;pont Delizy;2.40982;48.895025;30;OK;septembre 2019 (report);blue
PA_1138;112 avenue du Général Leclerc;2.406627;48.898349;20;OK;juillet 2015 (spott);blue
PA_1141;Agence Spatiale Européenne;2.304209;48.848419;50;Détruit !;juillet 2022;black
PA_1150;quai Saint-Bernard;2.364385;48.844928;30;Très dégradé;août 2022;red
PA_1155;pont piéton de la rue Lucien Lambeau;2.414452;48.857685;50;Dégradé;septembre 2019 (Instagram);orange
PA_1162;14 rue des Précheurs;2.34868;48.862045;100;Détruit !;juin 2020 (report);black
PA_1169;6 avenue de la Porte de la Chapelle;2.359518;48.89895;30;Détruit !;juillet 2021 (report);black
PA_1173;terrasse du Wanderlust;2.371144;48.840096;30;OK;juillet 2019 (report);blue
PA_1177;Agence France Presse;2.340272;48.868795;30;Détruit !;décembre 2021 (report);black
PA_1184;croisement E50/A6B;2.340419;48.762395;50;Un peu dégradé;août 2019 (spott);green
PA_1187;89 rue André Joineau;2.402702;48.882103;50;OK;juillet 2016 (spott);blue
PA_1188;81 rue d'Assas;2.334858;48.842502;30;Détruit !;juillet 2017 (report);black
PA_1191;1192, 1193, 1194 & 1195, le long de la D126B;2.355387;48.814755;50;OK;mars 2019 (spott);blue
PA_1192;Unknown;2.3553152;48.814682;50;OK;mars 2019 (spott);blue
PA_1193;Unknown;2.3553246;48.8146926;50;OK;mars 2019 (spott);blue
PA_1194;Unknown;2.3553326;48.8147024;50;OK;mars 2019 (spott);blue
PA_1195;Unknown;2.3553407;48.8147086;50;OK;mars 2019 (spott);blue
PA_1198;145 boulevard Raspail;2.329685;48.842276;30;OK;février 2021 (report);blue
PA_1199;Poterne des Peupliers;2.352432;48.821567;50;OK;novembre 2019 (report);blue
PA_1208;35 rue Castagnary;2.30942;48.833951;30;OK;février 2021 (report);blue
PA_1215;3 rue Danielle Casanova;2.33329;48.86757;30;Détruit !;avril 2019 (report);black
PA_1217;pont de la Concorde;2.320227;48.863861;20;Détruit !;octobre 2022;black
PA_1219;261 rue de Belleville;2.39896;48.87559;50;OK;septembre 2016 (spott);blue
PA_1228;22 rue Watteau;2.357361;48.834496;50;OK;août 2019 (report);blue
PA_1230;7 rue Lafayette;2.334758;48.873571;30;Très dégradé;août 2022 (report);red
PA_1232;102 rue du Mont Cenis;2.34591;48.8953;40;Détruit !;mai 2020 (report);black
PA_1234;Obélisque de Villeneuve-le-Comte;2.86916;48.79161;30;OK;août 2019 (spott);blue
PA_1238;Cimetière de la Courneuve;2.40488;48.936142;50;OK;février 2019 (report);blue
PA_1239;54 avenue Paul Vaillant Couturier;2.411101;48.920939;20;Un peu dégradé;décembre 2020 (report);green
PA_1240;114 boulevard Vincent Auriol;2.36299;48.83349;100;OK;août 2019 (report);blue
PA_1245;pont de la Tournelle;2.35524;48.85012;30;Détruit !;janvier 2022 (report);black
PA_1247;Hôpital Robert Debré;2.402437;48.881194;30;OK;mars 2017 (spott);blue
PA_1248;101 boulevard Richard Lenoir;2.37048;48.86411;40;Détruit !;février 2021 (report);black
PA_1252;110 rue Lauriston;2.286101;48.866053;30;OK;avril 2019 (report);blue
PA_1259;39 boulevard Albert 1er;2.493139;48.832738;50;OK;septembre 2018 (spott);blue
PA_1267;2 avenue de Bouvines;2.395922;48.849561;40;Détruit !;mars 2017 (spott);black
PA_1271;Square de la Fontaine;2.483849;48.836064;30;OK;juin 2017 (spott);blue
PA_1272;1 rue Vouillé;2.302815;48.835508;20;OK;octobre 2019 (report);blue
PA_1274;10 square Desnouettes;2.284039;48.834859;20;Très dégradé;mars 2022 (report);red
PA_1276;21 place du Tertre;2.34062;48.8867;30;Détruit !;janvier 2019 (report);black
PA_1279;86 Boulevard Lefebvre;2.29954;48.82879;50;OK;juillet 2019 (report);blue
PA_1282;106 avenue Auber;2.42366;48.84608;40;OK;septembre 2019 (report);blue
PA_1284;pont ferroviaire;2.304917;48.894141;30;OK;septembre 2017 (spott);blue
PA_1285;porte de Bagnolet;2.413119;48.863176;50;OK;septembre 2017 (spott);blue
PA_1286;face au 72 rue de Rosny;2.44873;48.86314;50;OK;septembre 2017 (spott);blue
PA_1287;18 rue du Ravin;2.423283;48.861909;30;OK;septembre 2017 (spott);blue
PA_1291;48 rue du Capitaine Dreyfus;2.439633;48.859116;50;OK;septembre 2017 (spott);blue
PA_1293;2 rue Titien;2.358502;48.835936;30;Détruit !;mai 2020 (report);black
PA_1296;1 rue Albert Sorel;2.32248;48.82371;50;OK;mai 2019 (report);blue
PA_1300;Maison Internationale de séjour pour jeunes actifs;2.375991;48.820773;20;Dégradé;octobre 2020;orange
PA_1306;46 avenue Pierre Brossolette;2.310661;48.819987;50;OK;avril 2019 (report);blue
PA_1315;142 avenue du Général Leclerc;2.325342;48.823465;50;OK;novembre 2017 (spott);blue
PA_1324;4 rue Paradis;2.35493;48.87452;50;Détruit !;septembre 2020 (report);black
PA_1330;20 rue Pirandello;2.354942;48.836249;30;OK;août 2018 (report);blue
PA_1331;11 rue Henri Michaux;2.354507;48.826936;40;OK;décembre 2017 (spott);blue
PA_1333;10 rue de la Paix;2.331137;48.868992;40;Détruit !;septembre 2018 (report);black
PA_1334;25 place Vendôme;2.33012;48.868334;30;Détruit !;juin 2021 (report);black
PA_1335;passerelle de la Porte de Saint-Cloud;2.25533;48.83749;40;OK;avril 2019 (report);blue
PA_1339;1 rue des Vignerons;2.431637;48.84513;50;OK;janvier 2021 (report);blue
PA_1341;40 avenue Aubert;2.431089;48.847605;50;OK;septembre 2019 (report);blue
PA_1345;16 rue Jean-Baptiste Marty;2.416826;48.82107;30;OK;juin 2018 (spott);blue
PA_1348;39 rue du Maréchal Leclerc;2.424209;48.818205;30;OK;juin 2018 (spott);blue
PA_1349;51 rue de la Tombe Issoire;2.33425;48.83023;20;OK;mars 2019 (report);blue
PA_1352;117 avenue de Choisy;2.360137;48.825731;40;OK;novembre 2021 (report);blue
PA_1364;2 rue Paul Bert;2.419351;48.855164;30;Non visible;octobre 2019 (report);grey
PA_1365;14 quai de Béthune;2.358674;48.850272;50;Détruit !;août 2022;black
PA_1368;place François Mitterrand;2.443442;48.865088;40;OK;août 2020 (report);blue
PA_1369;52 avenue du Président Wilson;2.359106;48.904005;100;Dégradé;janvier 2022 (Live FlashInvaders);orange
PA_1371;107 rue de la Glacière;2.342522;48.827832;100;OK;août 2019 (report);blue
PA_1372;64 rue Championnet;2.346609;48.895855;50;OK;janvier 2019 (spott);blue
PA_1376;1 rue du capitaine Roland Deplanque;2.42844;48.80272;30;OK;avril 2019 (spott);blue
PA_1378;rue des Caves du Roi;2.207041;48.825606;20;OK;mars 2019 (spott);blue
PA_1379;5 avenue de l'Europe;2.211876;48.82426;30;OK;mars 2019 (spott);blue
PA_1381;passerelle rue de l'Épine;2.425093;48.863603;30;OK;mars 2019 (spott);blue
PA_1382;160 rue des Rosiers;2.34393;48.90133;30;OK;mars 2019 (spott);blue
PA_1385;4 rue Boissière;2.293006;48.865518;40;OK;mars 2019 (spott);blue
PA_1386;3 rue Henri Mayer;2.275555;48.827843;50;Détruit !;juin 2022;black
PA_1387;52 avenue Pierre Brossolette;2.310909;48.820094;50;OK;avril 2019 (report);blue
PA_1389;à  l'est du viaduc rue de Paris;2.246601;48.813576;30;OK;avril 2019 (spott);blue
PA_1390;5 rue Rouget de Lisle;2.262607;48.829516;50;Détruit !;septembre 2019 (report);black
PA_1400;sur l'atelier de maintenance de la ligne 7;2.364213;48.816723;50;OK;novembre 2019 (report);blue
PA_1401;face à  l'immeuble Belledonne;2.48951;48.852234;50;OK;octobre 2019 (report);blue
PA_1402;52 rue des Bruyères;2.414624;48.876339;40;OK;mai 2019 (spott);blue
PA_1403;50 avenue Pierre Grenier;2.25343;48.832218;40;Détruit !;juillet 2020 (report);black
PA_1405;autoroute de l'Est/N486;2.492884;48.830569;100;Détruit !;juillet 2022 (report);black
PA_1408;derrière le square Charles-Hermite;2.367302;48.900471;50;OK;juillet 2019 (report);blue
PA_1409;63 rue Gabriel Péri;2.3502;48.81045;100;OK;août 2019 (spott);blue
PA_1413;13 rue de Lübeck;2.293588;48.866212;20;OK;juillet 2019 (spott);blue
PA_1415;83 rue Victor Hugo;2.383889;48.81849;20;OK;août 2019 (spott);blue
PA_1416;place de la Résistance;2.250127;48.821266;30;OK;juillet 2019 (spott);blue
PA_1417;escalier derrière la galerie d'anatomie;2.362192;48.842906;30;Un peu dégradé;septembre 2020;green
PA_1422;Pondorly;2.348017;48.757865;50;OK;septembre 2019 (report);blue
PA_1426;pavillon ouest de la porte de Neuilly;2.258447;48.880106;20;OK;octobre 2019 (spott);blue
PA_1427;pavillon ouest de la porte de Neuilly;2.25845;48.88011;20;OK;octobre 2019 (spott);blue
PA_1428;Gare de l'Avenue Foch;2.275511;48.870968;30;Détruit !;juin 2022;black
PA_1429;1 rue de la Porte d'Issy;2.280645;48.832224;50;OK;novembre 2019 (report);blue
PA_1431;dernier étage de la Tour Eiffel;2.294608;48.858271;100;OK;novembre 2019 (report);blue
PA_1434;39 rue Edouard Vaillant;2.432581;48.855267;30;OK;janvier 2020 (report);blue
PA_1435;Unknown;2.3082812;48.93328;50;Dégradé;novembre 2020 (report);orange
PA_1436;Unknown;2.2765197;48.8627959;30;OK;janvier 2020 (report);blue
PA_1443;Unknown;2.6104326;48.691234;40;OK;juillet 2020 (report);blue
PA_1447;Unknown;2.3043311;48.8325357;50;OK;novembre 2020 (Instagram);blue
PA_1448;Unknown;2.2930289;48.8447338;50;Détruit !;novembre 2021 (Instagram);black
PA_1460;Unknown;2.4443904;48.8566343;50;OK;février 2021 (report);blue
PA_1467;Unknown;2.5437047;48.8230529;50;OK;juin 2021 (report);blue
PA_1474;Pl. de l'Hôtel de Ville, 75004 Paris;2.3524400155273995;48.85646247384255;20;OK;octobre 2022;blue
PA_1475;Pl. de l'Hôtel de Ville, 75004 Paris;2.3526927831522806;48.85644361418365;20;OK;octobre 2022;blue
PA_1479;20 Rue Léon, 75018 Paris;2.3535951793239147;48.88784398706549;30;OK;octobre 2022;blue
PA_1481;2 R. de Tourtille, 75020 Paris;2.381712;48.870357;30;OK;novembre 2022 (report);blue